source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
4007,4006,2/7/2019,2,7,2019,ก่อนโควิด,สะพานช้างโรงสี,อัษฎางค์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2797,422,3,0,13,66,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานช้างโรงสี,อัษฎางค์,2,7,2019,2019-07-02,2019-07-02,7,2019,3,07:00,09:00,2.0,07:00-09:00,2797.0,False,422.0,False,3.0,False,0,False,13,False,66,False,False,False,False,False,False,False,False,True
4008,4007,2/7/2019,2,7,2019,ก่อนโควิด,สะพานช้างโรงสี,อัษฎางค์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),5482,1845,37,0,70,369,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานช้างโรงสี,อัษฎางค์,2,7,2019,2019-07-02,2019-07-02,7,2019,3,09:00,16:00,7.0,09:00-16:00,5482.0,False,1845.0,False,37.0,False,0,False,70,False,369,False,False,False,False,False,False,False,False,True
4009,4008,2/7/2019,2,7,2019,ก่อนโควิด,สะพานช้างโรงสี,อัษฎางค์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),2351,891,18,0,8,135,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานช้างโรงสี,อัษฎางค์,2,7,2019,2019-07-02,2019-07-02,7,2019,3,16:00,19:00,3.0,16:00-19:00,2351.0,False,891.0,False,18.0,False,0,False,8,False,135,False,False,False,False,False,False,False,False,True
4010,4009,2/7/2019,2,7,2019,ก่อนโควิด,สะพานช้างโรงสี,บำรุงเมือง,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),419,126,18,1,3,54,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานช้างโรงสี,บำรุงเมือง,2,7,2019,2019-07-02,2019-07-02,7,2019,3,07:00,09:00,2.0,07:00-09:00,419.0,False,126.0,False,18.0,False,1,False,3,False,54,False,False,False,False,False,False,False,False,True
4011,4010,2/7/2019,2,7,2019,ก่อนโควิด,สะพานช้างโรงสี,บำรุงเมือง,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),893,422,28,0,35,236,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานช้างโรงสี,บำรุงเมือง,2,7,2019,2019-07-02,2019-07-02,7,2019,3,09:00,16:00,7.0,09:00-16:00,893.0,False,422.0,False,28.0,False,0,False,35,False,236,False,False,False,False,False,False,False,False,True
4012,4011,2/7/2019,2,7,2019,ก่อนโควิด,สะพานช้างโรงสี,บำรุงเมือง,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),452,162,21,0,9,83,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานช้างโรงสี,บำรุงเมือง,2,7,2019,2019-07-02,2019-07-02,7,2019,3,16:00,19:00,3.0,16:00-19:00,452.0,False,162.0,False,21.0,False,0,False,9,False,83,False,False,False,False,False,False,False,False,True
4013,4012,2/7/2019,2,7,2019,ก่อนโควิด,มหาไชย - สำราญราษฎร์,มหาไชย,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3401,500,38,0,15,217,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,มหาไชย - สำราญราษฎร์,มหาไชย,2,7,2019,2019-07-02,2019-07-02,7,2019,3,07:00,09:00,2.0,07:00-09:00,3401.0,False,500.0,False,38.0,False,0,False,15,False,217,False,False,False,False,False,False,False,False,True
4014,4013,2/7/2019,2,7,2019,ก่อนโควิด,มหาไชย - สำราญราษฎร์,มหาไชย,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),10791,3471,160,0,123,871,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,มหาไชย - สำราญราษฎร์,มหาไชย,2,7,2019,2019-07-02,2019-07-02,7,2019,3,09:00,16:00,7.0,09:00-16:00,10791.0,False,3471.0,False,160.0,False,0,False,123,False,871,False,False,False,False,False,False,False,False,True
4015,4014,2/7/2019,2,7,2019,ก่อนโควิด,มหาไชย - สำราญราษฎร์,มหาไชย,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),3735,1507,53,0,11,338,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,มหาไชย - สำราญราษฎร์,มหาไชย,2,7,2019,2019-07-02,2019-07-02,7,2019,3,16:00,19:00,3.0,16:00-19:00,3735.0,False,1507.0,False,53.0,False,0,False,11,False,338,False,False,False,False,False,False,False,False,True
4016,4015,3/7/2019,3,7,2019,ก่อนโควิด,เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1240,355,0,0,1,23,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,3,7,2019,2019-07-03,2019-07-03,7,2019,3,07:00,09:00,2.0,07:00-09:00,1240.0,False,355.0,False,0.0,False,0,False,1,False,23,False,False,False,False,False,False,False,False,True
4017,4016,3/7/2019,3,7,2019,ก่อนโควิด,เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),3031,1155,6,0,66,89,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,3,7,2019,2019-07-03,2019-07-03,7,2019,3,09:00,16:00,7.0,09:00-16:00,3031.0,False,1155.0,False,6.0,False,0,False,66,False,89,False,False,False,False,False,False,False,False,True
4018,4017,3/7/2019,3,7,2019,ก่อนโควิด,เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),1154,488,4,0,13,39,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,3,7,2019,2019-07-03,2019-07-03,7,2019,3,16:00,19:00,3.0,16:00-19:00,1154.0,False,488.0,False,4.0,False,0,False,13,False,39,False,False,False,False,False,False,False,False,True
4019,4018,3/7/2019,3,7,2019,ก่อนโควิด,เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),6356,2360,216,1,45,101,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,3,7,2019,2019-07-03,2019-07-03,7,2019,3,07:00,09:00,2.0,07:00-09:00,6356.0,False,2360.0,False,216.0,False,1,False,45,False,101,False,False,False,False,False,False,False,False,True
4020,4019,3/7/2019,3,7,2019,ก่อนโควิด,เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),19743,8263,883,4,390,355,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,3,7,2019,2019-07-03,2019-07-03,7,2019,3,09:00,16:00,7.0,09:00-16:00,19743.0,False,8263.0,False,883.0,False,4,False,390,False,355,False,False,False,False,False,False,False,False,True
4021,4020,3/7/2019,3,7,2019,ก่อนโควิด,เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),8395,3140,362,5,54,142,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,3,7,2019,2019-07-03,2019-07-03,7,2019,3,16:00,19:00,3.0,16:00-19:00,8395.0,False,3140.0,False,362.0,False,5,False,54,False,142,False,False,False,False,False,False,False,False,True
4022,4021,5/7/2019,5,7,2019,ก่อนโควิด,อรุณอัมรินทร์,อรุณอัมรินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),5469,1283,108,0,39,90,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อรุณอัมรินทร์,อรุณอัมรินทร์,5,7,2019,2019-07-05,2019-07-05,7,2019,3,07:00,09:00,2.0,07:00-09:00,5469.0,False,1283.0,False,108.0,False,0,False,39,False,90,False,False,False,False,False,False,False,False,True
4023,4022,5/7/2019,5,7,2019,ก่อนโควิด,อรุณอัมรินทร์,อรุณอัมรินทร์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),16512,4298,729,2,123,307,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อรุณอัมรินทร์,อรุณอัมรินทร์,5,7,2019,2019-07-05,2019-07-05,7,2019,3,09:00,16:00,7.0,09:00-16:00,16512.0,False,4298.0,False,729.0,False,2,False,123,False,307,False,False,False,False,False,False,False,False,True
4024,4023,5/7/2019,5,7,2019,ก่อนโควิด,อรุณอัมรินทร์,อรุณอัมรินทร์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),7421,1678,209,0,22,86,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อรุณอัมรินทร์,อรุณอัมรินทร์,5,7,2019,2019-07-05,2019-07-05,7,2019,3,16:00,19:00,3.0,16:00-19:00,7421.0,False,1678.0,False,209.0,False,0,False,22,False,86,False,False,False,False,False,False,False,False,True
4025,4024,5/7/2019,5,7,2019,ก่อนโควิด,อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),12329,3084,414,24,50,87,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,5,7,2019,2019-07-05,2019-07-05,7,2019,3,07:00,09:00,2.0,07:00-09:00,12329.0,False,3084.0,False,414.0,False,24,False,50,False,87,False,False,False,False,False,False,False,False,True
4026,4025,5/7/2019,5,7,2019,ก่อนโควิด,อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),37634,13050,2369,88,284,437,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,5,7,2019,2019-07-05,2019-07-05,7,2019,3,09:00,16:00,7.0,09:00-16:00,37634.0,False,13050.0,False,2369.0,False,88,False,284,False,437,False,False,False,False,False,False,False,False,True
4027,4026,5/7/2019,5,7,2019,ก่อนโควิด,อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),17410,6255,872,14,71,233,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,5,7,2019,2019-07-05,2019-07-05,7,2019,3,16:00,19:00,3.0,16:00-19:00,17410.0,False,6255.0,False,872.0,False,14,False,71,False,233,False,False,False,False,False,False,False,False,True
4028,4027,8/7/2019,8,7,2019,ก่อนโควิด,ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2836,1201,5,0,95,3,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,8,7,2019,2019-07-08,2019-07-08,7,2019,3,07:00,09:00,2.0,07:00-09:00,2836.0,False,1201.0,False,5.0,False,0,False,95,False,3,False,False,False,False,False,False,False,False,True
4029,4028,8/7/2019,8,7,2019,ก่อนโควิด,ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),8031,5672,14,0,1167,15,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,8,7,2019,2019-07-08,2019-07-08,7,2019,3,09:00,16:00,7.0,09:00-16:00,8031.0,False,5672.0,False,14.0,False,0,False,1167,False,15,False,False,False,False,False,False,False,False,True
4030,4029,8/7/2019,8,7,2019,ก่อนโควิด,ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),3030,1735,11,0,359,7,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,8,7,2019,2019-07-08,2019-07-08,7,2019,3,16:00,19:00,3.0,16:00-19:00,3030.0,False,1735.0,False,11.0,False,0,False,359,False,7,False,False,False,False,False,False,False,False,True
4031,4030,8/7/2019,8,7,2019,ก่อนโควิด,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1426,521,1,0,84,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,8,7,2019,2019-07-08,2019-07-08,7,2019,3,07:00,09:00,2.0,07:00-09:00,1426.0,False,521.0,False,1.0,False,0,False,84,False,2,False,False,False,False,False,False,False,False,True
4032,4031,8/7/2019,8,7,2019,ก่อนโควิด,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),4013,2235,25,0,416,20,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,8,7,2019,2019-07-08,2019-07-08,7,2019,3,09:00,16:00,7.0,09:00-16:00,4013.0,False,2235.0,False,25.0,False,0,False,416,False,20,False,False,False,False,False,False,False,False,True
4033,4032,8/7/2019,8,7,2019,ก่อนโควิด,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),2725,1273,0,0,139,8,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,8,7,2019,2019-07-08,2019-07-08,7,2019,3,16:00,19:00,3.0,16:00-19:00,2725.0,False,1273.0,False,0.0,False,0,False,139,False,8,False,False,False,False,False,False,False,False,True
4034,4033,8/7/2019,8,7,2019,ก่อนโควิด,พุทธมณฑลสาย 3,เพชรเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4047,1655,114,1,137,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พุทธมณฑลสาย 3,เพชรเกษม,8,7,2019,2019-07-08,2019-07-08,7,2019,3,07:00,09:00,2.0,07:00-09:00,4047.0,False,1655.0,False,114.0,False,1,False,137,False,12,False,False,False,False,False,False,False,False,True
4035,4034,8/7/2019,8,7,2019,ก่อนโควิด,พุทธมณฑลสาย 3,เพชรเกษม,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),15280,9709,909,0,2240,81,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พุทธมณฑลสาย 3,เพชรเกษม,8,7,2019,2019-07-08,2019-07-08,7,2019,3,09:00,16:00,7.0,09:00-16:00,15280.0,False,9709.0,False,909.0,False,0,False,2240,False,81,False,False,False,False,False,False,False,False,True
4036,4035,8/7/2019,8,7,2019,ก่อนโควิด,พุทธมณฑลสาย 3,เพชรเกษม,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),10632,5671,287,1,294,61,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พุทธมณฑลสาย 3,เพชรเกษม,8,7,2019,2019-07-08,2019-07-08,7,2019,3,16:00,19:00,3.0,16:00-19:00,10632.0,False,5671.0,False,287.0,False,1,False,294,False,61,False,False,False,False,False,False,False,False,True
4037,4036,10/7/2019,10,7,2019,ก่อนโควิด,โพธิ์สามต้น,อิสรภาพ,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3000,676,67,18,18,264,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,โพธิ์สามต้น,อิสรภาพ,10,7,2019,2019-07-10,2019-07-10,7,2019,3,07:00,09:00,2.0,07:00-09:00,3000.0,False,676.0,False,67.0,False,18,False,18,False,264,False,False,False,False,False,False,False,False,True
