source_excel_row,covid_period,intersection,road,report_year,report_month,report_day,survey_date_parsed,time_key,has_assumed_zero
797,ก่อนโควิด,สะพานแดง,พระรามที่ 5,2017,8,9,2017-08-09,07:00-09:00,False
798,ก่อนโควิด,สะพานแดง,พระรามที่ 5,2017,8,9,2017-08-09,09:00-16:00,False
799,ก่อนโควิด,สะพานแดง,พระรามที่ 5,2017,8,9,2017-08-09,16:00-19:00,False
800,ก่อนโควิด,สะพานแดง,เตชะวณิช,2017,8,9,2017-08-09,07:00-09:00,False
801,ก่อนโควิด,สะพานแดง,เตชะวณิช,2017,8,9,2017-08-09,09:00-16:00,False
802,ก่อนโควิด,สะพานแดง,เตชะวณิช,2017,8,9,2017-08-09,16:00-19:00,False
803,ก่อนโควิด,สะพานแดง,ทหาร,2017,8,9,2017-08-09,07:00-09:00,False
804,ก่อนโควิด,สะพานแดง,ทหาร,2017,8,9,2017-08-09,09:00-16:00,False
805,ก่อนโควิด,สะพานแดง,ทหาร,2017,8,9,2017-08-09,16:00-19:00,False
806,ก่อนโควิด,สะพานแดง,ประดิพัทธ์,2017,8,9,2017-08-09,07:00-09:00,False
807,ก่อนโควิด,สะพานแดง,ประดิพัทธ์,2017,8,9,2017-08-09,09:00-16:00,False
808,ก่อนโควิด,สะพานแดง,ประดิพัทธ์,2017,8,9,2017-08-09,16:00-19:00,False
809,ก่อนโควิด,กำแพงเพชร,พหลโยธิน,2017,8,10,2017-08-10,07:00-09:00,False
810,ก่อนโควิด,กำแพงเพชร,พหลโยธิน,2017,8,10,2017-08-10,09:00-16:00,False
811,ก่อนโควิด,กำแพงเพชร,พหลโยธิน,2017,8,10,2017-08-10,16:00-19:00,False
812,ก่อนโควิด,กำแพงเพชร,กำแพงเพชร,2017,8,10,2017-08-10,07:00-09:00,False
813,ก่อนโควิด,กำแพงเพชร,กำแพงเพชร,2017,8,10,2017-08-10,09:00-16:00,False
814,ก่อนโควิด,กำแพงเพชร,กำแพงเพชร,2017,8,10,2017-08-10,16:00-19:00,False
863,ก่อนโควิด,ทุ่งครุ,ประชาอุทิศ,2017,8,18,2017-08-18,07:00-09:00,False
866,ก่อนโควิด,ทุ่งครุ,ครุใน,2017,8,18,2017-08-18,07:00-09:00,False
869,ก่อนโควิด,เกษะโกมล,พระรามที่ 5,2017,8,21,2017-08-21,07:00-09:00,False
870,ก่อนโควิด,เกษะโกมล,พระรามที่ 5,2017,8,21,2017-08-21,09:00-16:00,False
871,ก่อนโควิด,เกษะโกมล,พระรามที่ 5,2017,8,21,2017-08-21,16:00-19:00,False
872,ก่อนโควิด,เกษะโกมล,อำนวยสงคราม,2017,8,21,2017-08-21,07:00-09:00,False
873,ก่อนโควิด,เกษะโกมล,อำนวยสงคราม,2017,8,21,2017-08-21,09:00-16:00,False
874,ก่อนโควิด,เกษะโกมล,อำนวยสงคราม,2017,8,21,2017-08-21,16:00-19:00,False
875,ก่อนโควิด,เกษะโกมล,เศรษฐศิริ,2017,8,21,2017-08-21,07:00-09:00,False
876,ก่อนโควิด,เกษะโกมล,เศรษฐศิริ,2017,8,21,2017-08-21,09:00-16:00,False
877,ก่อนโควิด,เกษะโกมล,เศรษฐศิริ,2017,8,21,2017-08-21,16:00-19:00,False
887,ก่อนโควิด,ลาซาล,สุขุมวิท,2017,8,23,2017-08-23,07:00-09:00,False
905,ก่อนโควิด,ศรีย่าน,สามเสน,2017,8,25,2017-08-25,07:00-09:00,False
906,ก่อนโควิด,ศรีย่าน,สามเสน,2017,8,25,2017-08-25,09:00-16:00,False
907,ก่อนโควิด,ศรีย่าน,สามเสน,2017,8,25,2017-08-25,16:00-19:00,False
908,ก่อนโควิด,ศรีย่าน,นครไชยศรี,2017,8,25,2017-08-25,07:00-09:00,False
909,ก่อนโควิด,ศรีย่าน,นครไชยศรี,2017,8,25,2017-08-25,09:00-16:00,False
910,ก่อนโควิด,ศรีย่าน,นครไชยศรี,2017,8,25,2017-08-25,16:00-19:00,False
911,ก่อนโควิด,คอกวัว,ตะนาว,2017,8,28,2017-08-28,07:00-09:00,False
912,ก่อนโควิด,คอกวัว,ตะนาว,2017,8,28,2017-08-28,09:00-16:00,False
913,ก่อนโควิด,คอกวัว,ตะนาว,2017,8,28,2017-08-28,16:00-19:00,False
914,ก่อนโควิด,คอกวัว,ราชดำเนินกลาง,2017,8,28,2017-08-28,07:00-09:00,False
915,ก่อนโควิด,คอกวัว,ราชดำเนินกลาง,2017,8,28,2017-08-28,09:00-16:00,False
916,ก่อนโควิด,คอกวัว,ราชดำเนินกลาง,2017,8,28,2017-08-28,16:00-19:00,False
923,ก่อนโควิด,ประชานิเวศน์,ประชาชื่น,2017,9,11,2017-09-11,07:00-09:00,False
926,ก่อนโควิด,ประชานิเวศน์,เทศบาลสงเคราะห์,2017,9,11,2017-09-11,07:00-09:00,False
965,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2017,9,21,2017-09-21,07:00-09:00,False
966,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2017,9,21,2017-09-21,09:00-16:00,False
967,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2017,9,21,2017-09-21,16:00-19:00,False
968,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,2017,9,21,2017-09-21,07:00-09:00,False
969,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,2017,9,21,2017-09-21,09:00-16:00,False
970,ก่อนโควิด,ลาดปลาเค้า,รามอินทรา,2017,9,21,2017-09-21,16:00-19:00,False
971,ก่อนโควิด,ราชวัตร,พระรามที่ 5,2017,9,22,2017-09-22,07:00-09:00,False
974,ก่อนโควิด,ราชวัตร,นครไชยศรี,2017,9,22,2017-09-22,07:00-09:00,False
977,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2017,9,24,2017-09-24,07:00-09:00,False
978,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2017,9,24,2017-09-24,09:00-16:00,False
979,ก่อนโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2017,9,24,2017-09-24,16:00-19:00,False
