source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible,vehicle_total,vehicles_per_hour
10120,10119,18/10/2022,18,10,2022,หลังโควิด,บางรัก,สีลม,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3439,1189,141,22,38,133,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางรัก,สีลม,18,10,2022,2022-10-18,2022-10-18,10,2022,4,09:00,16:00,7.0,09:00-16:00,3439.0,False,1189.0,False,141.0,False,22,False,38,False,133,False,False,False,False,False,False,False,False,True,4962.0,708.8571428571429
10121,10120,18/10/2022,18,10,2022,หลังโควิด,บางรัก,สีลม,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1229,338,62,17,6,70,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางรัก,สีลม,18,10,2022,2022-10-18,2022-10-18,10,2022,4,16:00,19:00,3.0,16:00-19:00,1229.0,False,338.0,False,62.0,False,17,False,6,False,70,False,False,False,False,False,False,False,False,True,1722.0,574.0
10131,10130,20/10/2022,20,10,2022,หลังโควิด,ไฟฉาย ,จรัญสนิทวงศ์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4828,1148,134,14,46,71,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ไฟฉาย,จรัญสนิทวงศ์,20,10,2022,2022-10-20,2022-10-20,10,2022,4,07:00,09:00,2.0,07:00-09:00,4828.0,False,1148.0,False,134.0,False,14,False,46,False,71,False,False,False,False,False,False,False,False,True,6241.0,3120.5
10132,10131,20/10/2022,20,10,2022,หลังโควิด,ไฟฉาย ,จรัญสนิทวงศ์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),15500,5224,390,31,283,213,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ไฟฉาย,จรัญสนิทวงศ์,20,10,2022,2022-10-20,2022-10-20,10,2022,4,09:00,16:00,7.0,09:00-16:00,15500.0,False,5224.0,False,390.0,False,31,False,283,False,213,False,False,False,False,False,False,False,False,True,21641.0,3091.5714285714284
10133,10132,20/10/2022,20,10,2022,หลังโควิด,ไฟฉาย ,จรัญสนิทวงศ์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),7066,2550,183,10,67,122,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ไฟฉาย,จรัญสนิทวงศ์,20,10,2022,2022-10-20,2022-10-20,10,2022,4,16:00,19:00,3.0,16:00-19:00,7066.0,False,2550.0,False,183.0,False,10,False,67,False,122,False,False,False,False,False,False,False,False,True,9998.0,3332.6666666666665
10137,10136,20/10/2022,20,10,2022,หลังโควิด,ไฟฉาย ,พรานนก,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1344,283,58,4,10,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ไฟฉาย,พรานนก,20,10,2022,2022-10-20,2022-10-20,10,2022,4,07:00,09:00,2.0,07:00-09:00,1344.0,False,283.0,False,58.0,False,4,False,10,False,12,False,False,False,False,False,False,False,False,True,1711.0,855.5
10138,10137,20/10/2022,20,10,2022,หลังโควิด,ไฟฉาย ,พรานนก,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4970,1718,191,13,77,44,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ไฟฉาย,พรานนก,20,10,2022,2022-10-20,2022-10-20,10,2022,4,09:00,16:00,7.0,09:00-16:00,4970.0,False,1718.0,False,191.0,False,13,False,77,False,44,False,False,False,False,False,False,False,False,True,7013.0,1001.8571428571429
10139,10138,20/10/2022,20,10,2022,หลังโควิด,ไฟฉาย ,พรานนก,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),3008,782,73,7,28,51,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ไฟฉาย,พรานนก,20,10,2022,2022-10-20,2022-10-20,10,2022,4,16:00,19:00,3.0,16:00-19:00,3008.0,False,782.0,False,73.0,False,7,False,28,False,51,False,False,False,False,False,False,False,False,True,3949.0,1316.3333333333333
10285,10284,21/11/2022,21,11,2022,หลังโควิด,เพชรพระราม,บรรทัดทอง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2483,637,82,0,59,193,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรพระราม,บรรทัดทอง,21,11,2022,2022-11-21,2022-11-21,11,2022,4,09:00,16:00,7.0,09:00-16:00,2483.0,False,637.0,False,82.0,False,0,False,59,False,193,False,False,False,False,False,False,False,False,True,3454.0,493.42857142857144
10288,10287,21/11/2022,21,11,2022,หลังโควิด,เพชรพระราม,เพชรบุรี,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),22640,6405,594,27,162,854,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรพระราม,เพชรบุรี,21,11,2022,2022-11-21,2022-11-21,11,2022,4,09:00,16:00,7.0,09:00-16:00,22640.0,False,6405.0,False,594.0,False,27,False,162,False,854,False,False,False,False,False,False,False,False,True,30682.0,4383.142857142857
10302,10301,24/11/2022,24,11,2022,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),6681,2693,283,49,67,178,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,24,11,2022,2022-11-24,2022-11-24,11,2022,4,07:00,09:00,2.0,07:00-09:00,6681.0,False,2693.0,False,283.0,False,49,False,67,False,178,False,False,False,False,False,False,False,False,True,9951.0,4975.5
10303,10302,24/11/2022,24,11,2022,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),19387,9850,918,195,770,562,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,24,11,2022,2022-11-24,2022-11-24,11,2022,4,09:00,16:00,7.0,09:00-16:00,19387.0,False,9850.0,False,918.0,False,195,False,770,False,562,False,False,False,False,False,False,False,False,True,31682.0,4526.0
10304,10303,24/11/2022,24,11,2022,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),9820,4613,365,77,172,270,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,24,11,2022,2022-11-24,2022-11-24,11,2022,4,16:00,19:00,3.0,16:00-19:00,9820.0,False,4613.0,False,365.0,False,77,False,172,False,270,False,False,False,False,False,False,False,False,True,15317.0,5105.666666666667
10305,10304,24/11/2022,24,11,2022,หลังโควิด,ดาวคะนอง,จอมทอง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1123,221,13,0,25,60,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,24,11,2022,2022-11-24,2022-11-24,11,2022,4,07:00,09:00,2.0,07:00-09:00,1123.0,False,221.0,False,13.0,False,0,False,25,False,60,False,False,False,False,False,False,False,False,True,1442.0,721.0
10306,10305,24/11/2022,24,11,2022,หลังโควิด,ดาวคะนอง,จอมทอง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3371,1340,27,0,109,298,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,24,11,2022,2022-11-24,2022-11-24,11,2022,4,09:00,16:00,7.0,09:00-16:00,3371.0,False,1340.0,False,27.0,False,0,False,109,False,298,False,False,False,False,False,False,False,False,True,5145.0,735.0
10307,10306,24/11/2022,24,11,2022,หลังโควิด,ดาวคะนอง,จอมทอง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1531,457,9,0,25,192,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,24,11,2022,2022-11-24,2022-11-24,11,2022,4,16:00,19:00,3.0,16:00-19:00,1531.0,False,457.0,False,9.0,False,0,False,25,False,192,False,False,False,False,False,False,False,False,True,2214.0,738.0
10308,10307,25/11/2022,25,11,2022,หลังโควิด,สามยอด,มหาไชย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4629,947,112,17,22,105,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามยอด,มหาไชย,25,11,2022,2022-11-25,2022-11-25,11,2022,4,07:00,09:00,2.0,07:00-09:00,4629.0,False,947.0,False,112.0,False,17,False,22,False,105,False,False,False,False,False,False,False,False,True,5832.0,2916.0
10309,10308,25/11/2022,25,11,2022,หลังโควิด,สามยอด,มหาไชย,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),10521,4246,362,92,98,585,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามยอด,มหาไชย,25,11,2022,2022-11-25,2022-11-25,11,2022,4,09:00,16:00,7.0,09:00-16:00,10521.0,False,4246.0,False,362.0,False,92,False,98,False,585,False,False,False,False,False,False,False,False,True,15904.0,2272.0
10310,10309,25/11/2022,25,11,2022,หลังโควิด,สามยอด,มหาไชย,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),4596,1572,119,18,22,203,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามยอด,มหาไชย,25,11,2022,2022-11-25,2022-11-25,11,2022,4,16:00,19:00,3.0,16:00-19:00,4596.0,False,1572.0,False,119.0,False,18,False,22,False,203,False,False,False,False,False,False,False,False,True,6530.0,2176.6666666666665
10311,10310,25/11/2022,25,11,2022,หลังโควิด,สามยอด,เจริญกรุง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2390,390,104,15,4,241,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามยอด,เจริญกรุง,25,11,2022,2022-11-25,2022-11-25,11,2022,4,07:00,09:00,2.0,07:00-09:00,2390.0,False,390.0,False,104.0,False,15,False,4,False,241,False,False,False,False,False,False,False,False,True,3144.0,1572.0
10312,10311,25/11/2022,25,11,2022,หลังโควิด,สามยอด,เจริญกรุง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),5695,1506,330,64,44,658,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามยอด,เจริญกรุง,25,11,2022,2022-11-25,2022-11-25,11,2022,4,09:00,16:00,7.0,09:00-16:00,5695.0,False,1506.0,False,330.0,False,64,False,44,False,658,False,False,False,False,False,False,False,False,True,8297.0,1185.2857142857142
10313,10312,25/11/2022,25,11,2022,หลังโควิด,สามยอด,เจริญกรุง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1620,561,132,29,29,310,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามยอด,เจริญกรุง,25,11,2022,2022-11-25,2022-11-25,11,2022,4,16:00,19:00,3.0,16:00-19:00,1620.0,False,561.0,False,132.0,False,29,False,29,False,310,False,False,False,False,False,False,False,False,True,2681.0,893.6666666666666
10335,10334,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,เทอดไท,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1423,211,31,0,2,79,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เทอดไท,30,11,2022,2022-11-30,2022-11-30,11,2022,4,07:00,09:00,2.0,07:00-09:00,1423.0,False,211.0,False,31.0,False,0,False,2,False,79,False,False,False,False,False,False,False,False,True,1746.0,873.0
10336,10335,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,เทอดไท,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2217,531,40,0,16,241,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เทอดไท,30,11,2022,2022-11-30,2022-11-30,11,2022,4,09:00,16:00,7.0,09:00-16:00,2217.0,False,531.0,False,40.0,False,0,False,16,False,241,False,False,False,False,False,False,False,False,True,3045.0,435.0
10337,10336,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,เทอดไท,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),697,146,16,0,2,105,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เทอดไท,30,11,2022,2022-11-30,2022-11-30,11,2022,4,16:00,19:00,3.0,16:00-19:00,697.0,False,146.0,False,16.0,False,0,False,2,False,105,False,False,False,False,False,False,False,False,True,966.0,322.0
10338,10337,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,เพชรเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2308,433,31,0,14,120,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เพชรเกษม,30,11,2022,2022-11-30,2022-11-30,11,2022,4,07:00,09:00,2.0,07:00-09:00,2308.0,False,433.0,False,31.0,False,0,False,14,False,120,False,False,False,False,False,False,False,False,True,2906.0,1453.0
10339,10338,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,เพชรเกษม,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),6808,2605,117,0,82,365,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เพชรเกษม,30,11,2022,2022-11-30,2022-11-30,11,2022,4,09:00,16:00,7.0,09:00-16:00,6808.0,False,2605.0,False,117.0,False,0,False,82,False,365,False,False,False,False,False,False,False,False,True,9977.0,1425.2857142857142
10340,10339,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,เพชรเกษม,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),2421,788,52,1,24,142,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เพชรเกษม,30,11,2022,2022-11-30,2022-11-30,11,2022,4,16:00,19:00,3.0,16:00-19:00,2421.0,False,788.0,False,52.0,False,1,False,24,False,142,False,False,False,False,False,False,False,False,True,3428.0,1142.6666666666667
10341,10340,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1751,537,60,3,32,109,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,อินทรพิทักษ์,30,11,2022,2022-11-30,2022-11-30,11,2022,4,07:00,09:00,2.0,07:00-09:00,1751.0,False,537.0,False,60.0,False,3,False,32,False,109,False,False,False,False,False,False,False,False,True,2492.0,1246.0
10342,10341,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),6746,2132,253,8,157,449,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,อินทรพิทักษ์,30,11,2022,2022-11-30,2022-11-30,11,2022,4,09:00,16:00,7.0,09:00-16:00,6746.0,False,2132.0,False,253.0,False,8,False,157,False,449,False,False,False,False,False,False,False,False,True,9745.0,1392.142857142857
10343,10342,30/11/2022,30,11,2022,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),3090,1126,127,2,44,223,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,อินทรพิทักษ์,30,11,2022,2022-11-30,2022-11-30,11,2022,4,16:00,19:00,3.0,16:00-19:00,3090.0,False,1126.0,False,127.0,False,2,False,44,False,223,False,False,False,False,False,False,False,False,True,4612.0,1537.3333333333333
10350,10349,2 /12/2022,2,12,2022,หลังโควิด,เฉลิมเผ่า,อังรีดูนังต์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1268,256,36,0,8,14,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,อังรีดูนังต์,2,12,2022,2022-12-02,2022-12-02,12,2022,4,07:00,09:00,2.0,07:00-09:00,1268.0,False,256.0,False,36.0,False,0,False,8,False,14,False,False,False,False,False,False,False,False,True,1582.0,791.0
10351,10350,2 /12/2022,2,12,2022,หลังโควิด,เฉลิมเผ่า,อังรีดูนังต์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),6249,1269,143,0,25,168,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,อังรีดูนังต์,2,12,2022,2022-12-02,2022-12-02,12,2022,4,09:00,16:00,7.0,09:00-16:00,6249.0,False,1269.0,False,143.0,False,0,False,25,False,168,False,False,False,False,False,False,False,False,True,7854.0,1122.0
10352,10351,2 /12/2022,2,12,2022,หลังโควิด,เฉลิมเผ่า,อังรีดูนังต์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1204,206,52,0,0,60,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,อังรีดูนังต์,2,12,2022,2022-12-02,2022-12-02,12,2022,4,16:00,19:00,3.0,16:00-19:00,1204.0,False,206.0,False,52.0,False,0,False,0,False,60,False,False,False,False,False,False,False,False,True,1522.0,507.3333333333333
10368,10367,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),704,229,0,0,1,190,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,เฟื่องนคร,7,12,2022,2022-12-07,2022-12-07,12,2022,4,07:00,09:00,2.0,07:00-09:00,704.0,False,229.0,False,0.0,False,0,False,1,False,190,False,False,False,False,False,False,False,False,True,1124.0,562.0
10369,10368,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2035,961,0,0,26,644,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,เฟื่องนคร,7,12,2022,2022-12-07,2022-12-07,12,2022,4,09:00,16:00,7.0,09:00-16:00,2035.0,False,961.0,False,0.0,False,0,False,26,False,644,False,False,False,False,False,False,False,False,True,3666.0,523.7142857142857
10370,10369,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),733,221,0,0,3,141,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,เฟื่องนคร,7,12,2022,2022-12-07,2022-12-07,12,2022,4,16:00,19:00,3.0,16:00-19:00,733.0,False,221.0,False,0.0,False,0,False,3,False,141,False,False,False,False,False,False,False,False,True,1098.0,366.0
10371,10370,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),373,113,0,0,0,110,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,ตะนาว,7,12,2022,2022-12-07,2022-12-07,12,2022,4,07:00,09:00,2.0,07:00-09:00,373.0,False,113.0,False,0.0,False,0,False,0,False,110,False,False,False,False,False,False,False,False,True,596.0,298.0
10372,10371,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),1141,463,0,0,5,348,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,ตะนาว,7,12,2022,2022-12-07,2022-12-07,12,2022,4,09:00,16:00,7.0,09:00-16:00,1141.0,False,463.0,False,0.0,False,0,False,5,False,348,False,False,False,False,False,False,False,False,True,1957.0,279.57142857142856
10373,10372,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),228,89,0,0,0,63,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,ตะนาว,7,12,2022,2022-12-07,2022-12-07,12,2022,4,16:00,19:00,3.0,16:00-19:00,228.0,False,89.0,False,0.0,False,0,False,0,False,63,False,False,False,False,False,False,False,False,True,380.0,126.66666666666667
10374,10373,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1238,142,0,0,2,35,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,บำรุงเมือง,7,12,2022,2022-12-07,2022-12-07,12,2022,4,07:00,09:00,2.0,07:00-09:00,1238.0,False,142.0,False,0.0,False,0,False,2,False,35,False,False,False,False,False,False,False,False,True,1417.0,708.5
10375,10374,7 /12/2022,7,12,2022,หลังโควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3025,721,7,0,23,214,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สี่กั๊กเสาชิงช้า,บำรุงเมือง,7,12,2022,2022-12-07,2022-12-07,12,2022,4,09:00,16:00,7.0,09:00-16:00,3025.0,False,721.0,False,7.0,False,0,False,23,False,214,False,False,False,False,False,False,False,False,True,3990.0,570.0
10440,10439,16/12/2023,16,12,2023,หลังโควิด,เฉลิมกรุง,เจริญกรุง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1590,268,131,85,5,112,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมกรุง,เจริญกรุง,16,12,2023,2023-12-16,2023-12-16,12,2023,4,07:00,09:00,2.0,07:00-09:00,1590.0,False,268.0,False,131.0,False,85,False,5,False,112,False,False,False,False,False,False,False,False,True,2191.0,1095.5
10441,10440,16/12/2023,16,12,2023,หลังโควิด,เฉลิมกรุง,เจริญกรุง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4148,1062,435,206,32,508,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมกรุง,เจริญกรุง,16,12,2023,2023-12-16,2023-12-16,12,2023,4,09:00,16:00,7.0,09:00-16:00,4148.0,False,1062.0,False,435.0,False,206,False,32,False,508,False,False,False,False,False,False,False,False,True,6391.0,913.0
10442,10441,16/12/2023,16,12,2023,หลังโควิด,เฉลิมกรุง,เจริญกรุง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),2099,406,94,67,5,185,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมกรุง,เจริญกรุง,16,12,2023,2023-12-16,2023-12-16,12,2023,4,16:00,19:00,3.0,16:00-19:00,2099.0,False,406.0,False,94.0,False,67,False,5,False,185,False,False,False,False,False,False,False,False,True,2856.0,952.0
10467,10466,22/12/2023,22,12,2023,หลังโควิด,สะพานแดง,พระรามที่ 5,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),857,220,13,0,6,25,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานแดง,พระรามที่ 5,22,12,2023,2023-12-22,2023-12-22,12,2023,4,07:00,09:00,2.0,07:00-09:00,857.0,False,220.0,False,13.0,False,0,False,6,False,25,False,False,False,False,False,False,False,False,True,1121.0,560.5
10468,10467,22/12/2023,22,12,2023,หลังโควิด,สะพานแดง,พระรามที่ 5,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3387,1202,59,0,35,50,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานแดง,พระรามที่ 5,22,12,2023,2023-12-22,2023-12-22,12,2023,4,09:00,16:00,7.0,09:00-16:00,3387.0,False,1202.0,False,59.0,False,0,False,35,False,50,False,False,False,False,False,False,False,False,True,4733.0,676.1428571428571
